APB_PERF_METRIC scope=server TickMs:0.021 MaxStepMs:0.603 FPS:59.986 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.029 MaxStepMs:0.832 FPS:59.986 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.028 MaxStepMs:0.992 FPS:59.997 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.025 MaxStepMs:0.858 FPS:60.002 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.022 MaxStepMs:0.663 FPS:59.991 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.023 MaxStepMs:0.680 FPS:59.999 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.021 MaxStepMs:0.604 FPS:59.999 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.024 MaxStepMs:0.692 FPS:60.005 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.026 MaxStepMs:0.785 FPS:59.996 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.021 MaxStepMs:0.668 FPS:59.988 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.025 MaxStepMs:0.886 FPS:59.899 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.027 MaxStepMs:0.870 FPS:59.378 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.023 MaxStepMs:0.742 FPS:60.027 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.024 MaxStepMs:0.778 FPS:59.996 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.028 MaxStepMs:0.992 FPS:59.989 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.027 MaxStepMs:0.790 FPS:59.998 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.026 MaxStepMs:0.808 FPS:60.013 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.025 MaxStepMs:0.732 FPS:59.997 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.022 MaxStepMs:0.671 FPS:59.991 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.025 MaxStepMs:0.795 FPS:59.996 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.021 MaxStepMs:0.636 FPS:59.987 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.023 MaxStepMs:0.673 FPS:59.997 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.026 MaxStepMs:0.844 FPS:59.996 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.026 MaxStepMs:0.842 FPS:59.995 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.021 MaxStepMs:0.609 FPS:59.995 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.026 MaxStepMs:0.768 FPS:60.000 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.022 MaxStepMs:0.704 FPS:59.993 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.028 MaxStepMs:0.934 FPS:59.995 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.026 MaxStepMs:0.820 FPS:59.989 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.028 MaxStepMs:0.872 FPS:60.000 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.024 MaxStepMs:0.802 FPS:59.970 missed_authoritative_steps:0 corrections:0
